"ID","X1553102_a_at","X1555136_at","X1555137_a_at","X201417_at","X202267_at","X202286_s_at","X202504_at","X202935_s_at","X203476_at","X203510_at","X203757_s_at","X204320_at","X204351_at","X204602_at","X204713_s_at","X205941_s_at","X209016_s_at","X211719_x_at","X212354_at","X212444_at","X212464_s_at","X216442_x_at","X218856_at","X219901_at","X226237_at","X227051_at","X228923_at","X229479_at","X230831_at","X241137_at","X242397_at"
"GSM414931.cel.gz",-1.82453169567068,1.80999671834526,0.996335890388663,0.73062949724219,1.23099809240829,0.90096748440008,1.48108419617646,0.348356954862714,1.1769974082532,1.15132687405036,0.644709121953247,1.18376974742461,0.912153453284338,1.06640544946935,1.0196994630809,1.07094465683643,0.722741923282887,0.905642611470089,0.716939663944687,1.10493080642887,0.974388380356692,0.958178154052822,1.23613418852346,0.93625757761686,0.943499401799823,0.219672118696994,0.713653977466812,1.15194651236445,0.720378963549709,1.47686173600316,-0.296545790988314
"GSM414932.cel.gz",0.422281377071143,0.195445969821986,0.0830380506513819,0.688436667402942,-0.338778985565932,0.367857867629548,-1.08355454337001,0.174545865185548,0.41074701215504,-0.114753573712336,0.149855032511111,0.56359205778286,-1.04597355924556,-0.583340392707313,-0.133708178580529,0.817097215860108,0.50501150956243,0.6941809582356,0.874961068162689,-0.878340933478627,0.704814984225464,0.729592255286736,0.0309811686784792,-0.0226878353673155,0.64208858562504,0.315764926851692,-0.966896819976962,0.526525527570957,-0.504358308071315,-0.649799780144994,1.18167003698522
"GSM414933.cel.gz",-1.809735397627,0.216131484650788,-0.608150354532913,0.0738895368227976,0.693330293011015,0.734106558795934,0.560363585025046,1.17720832653577,1.04923965700251,0.914869954169242,0.0581925429104862,1.33040756940448,0.938615734791914,1.23058357993456,1.57871013492559,0.709280794342577,0.344616812608715,0.655461994040048,0.349235802949293,0.739235441261097,0.694876172201647,0.6553174349879,0.816849413454737,-0.0941736466233484,0.294079747236039,-0.100151376806736,1.68440696667096,1.45421771780813,1.04675652289292,0.153723198859081,0.157864610637905
"GSM414934.cel.gz",0.673654914163693,-1.29336009721693,-2.01484150855067,-0.516774042218651,-1.81519205181507,-1.71373128847665,-1.76947394522625,-2.55088181488078,0.634105308599809,-1.39204472536793,-1.98994240359729,0.569506058731838,-1.48294446209024,-1.10247962650491,-0.546209350617471,0.0828628205895217,-2.28269593156749,0.358131297698297,0.101976399683395,-0.938585164683071,0.30849767439911,0.301551490456441,-1.24425738863476,-2.269710342709,0.997137892503387,-0.653130616168128,-1.18572143378806,-0.411665276618749,-1.29418526175916,-0.693058959029619,-1.21987039520025
"GSM414936.cel.gz",-0.716048679283538,1.1130459520615,1.29987059137903,0.732733196297425,-0.0207146957749012,0.453488574652629,0.40433677247756,-0.0431582632827032,0.37328457730383,1.18123467305235,0.49811407629843,1.26979027709743,1.08083985230754,1.30165340223745,0.199059868196689,0.855661564792439,1.23746957718555,0.811992263308599,0.676801742724886,0.498549824064689,0.775929126519839,0.811936197323508,0.985609386350706,1.24027773223145,0.897044672635309,-0.33821012765531,0.742423485140726,1.3886207519098,1.11347051544723,0.16916732202226,0.836008018046001
"GSM414937.cel.gz",-0.0513470769035241,0.992512954834687,1.20414247975584,0.457498176234172,0.285850891262211,0.980776656057027,1.66216812148295,0.354529060434828,0.960079514283209,0.611299546435879,0.939690689711111,1.22777423824118,0.458254074978456,0.95244839739841,1.04294869426656,0.944536234216017,0.712281669061556,0.737636874245061,0.617362597306924,0.306713581788168,0.765501450679283,0.764573982630592,0.780765083768639,0.979581814061109,0.716318196589227,-0.346667401233805,-0.0872761751133714,1.16071853220064,0.549188212432804,0.614613697627265,0.700289901601737
"GSM414938.cel.gz",2.05178256294835,-1.55563712588861,-1.45647348949904,-0.95807428205406,-2.14300129920162,-3.03939660275411,-1.44816130579475,-0.581593186545044,-1.12487200046479,-0.495196585842694,-0.105315818446865,-1.65109792754933,-0.708897811338763,-1.34161440592988,-0.980303322679056,-1.97962420056885,-1.99879609588456,-0.396267703263448,-0.639673105708339,-0.431606336507202,-0.465132247561162,-0.449255257509636,-0.749215158026566,-1.35599127974523,-1.28385369639212,-1.8419389033772,-1.13151398763246,-1.58790742900844,-0.877683475594372,-0.898565205109239,-1.8910988964623
"GSM414940.cel.gz",0.698356195327374,-0.319697662110208,-1.06851070966691,-0.0786194229373242,-0.916599879542347,-0.0572968090332687,-1.30153235207668,-0.33699621429169,-0.194968238181,-0.569090291694984,-0.021349851923226,0.319439478814691,-0.593224274381528,-0.790676925231979,0.331111892817148,-0.0550142022309871,0.0406409519760881,0.260745497863617,0.0193060928159642,-0.666296289435979,0.203818476004089,0.20824474428823,-0.103644065459769,-0.891055569651794,0.275951448281005,-0.379393359704339,-0.979443722310187,0.486011301350089,-0.788170619644251,0.0354774187416816,1.21551796066425
"GSM414941.cel.gz",-0.172557185800489,0.902350378717511,0.864595440290808,0.616769833777008,0.37516398166277,0.737911591207351,1.35419742002867,0.412072148662408,0.310830445245233,0.88909399981529,1.16373680369198,0.68201393730376,0.763033868823711,0.550271872763669,2.08380399044833,0.920946332104168,0.688672440470688,0.610694971084452,0.499800309262382,1.08288645451046,0.627828817580069,0.599484997276283,0.351611317660236,0.76240580696176,0.566167970483966,0.965657087524152,1.1149707452938,0.510097660780127,1.37683628856613,0.637281665931504,1.34582170391783
"GSM414942.cel.gz",1.41968383560145,-0.565839130721631,-0.650923765477232,-1.23085535425764,-2.00674496426196,-0.4121741751496,-0.605257858770874,-0.564380149991411,-0.916573878435241,-0.907692973572766,-0.871688388740191,-1.02635615612359,-1.44178706464634,-1.20853116798519,-0.366214399251145,-1.74569182010169,-0.983317333672866,-1.20057348375135,-1.71225478947526,-0.922680917871979,-1.20193572896309,-1.24860752593486,-1.63701398385932,-0.776555167066186,-1.3887356280365,-1.44200483798188,-1.14297388008318,-1.57614817181197,-1.19969871772668,-0.983378402513396,-1.4918144448967
"GSM414943.cel.gz",0.45214327950012,1.33061163740517,0.669738225112516,1.02649533971346,0.563849572815342,0.915267907830537,1.6402479503217,0.329875432010183,0.609745129815954,1.21409048808271,1.12927082612721,1.2089584017861,0.529745124398315,1.6787709393861,0.714254311615792,0.962066034426626,0.644370970834523,0.840811574132711,1.10310392788137,0.835394029375721,0.848044113319557,0.844998898832445,0.715023363130993,0.464030084869027,0.713273089410706,-0.683059756408368,0.947732124453198,1.30805373247687,0.279135194224196,1.0554155504834,1.17322737729627
"GSM414944.cel.gz",-0.387329492974577,1.27379573939067,0.895782633714649,-0.681886670907029,1.50342061788604,-0.772639434096107,0.985511852806659,0.28205510950296,0.491883317943261,2.03979328625344,-0.706673580544226,0.599174852100596,0.438957061637115,2.14107443374757,-0.674655490941864,0.295153933577608,1.35255508970621,0.33737264115731,-0.30524119794099,0.142721809715896,0.359517329481386,0.346550413558922,1.03011707198815,0.862174058420292,0.137461357802583,0.219955702921081,0.554342525887658,0.0264866478699882,-1.09188961904857,-0.848392426647448,0.624446016125483
"GSM414945.cel.gz",-1.24692107023206,1.52080412758425,1.35796125874083,0.736451474252018,-1.6824905630711,0.0540515800194248,-1.60365245395881,0.494578510963861,0.329565920126908,0.418712933157539,-1.69199336525229,-0.593002041722223,-1.69783391447396,2.55504459004291,0.89176959287775,-0.879954109903237,-0.861175412974891,0.848041452804314,-0.668554332530977,-1.94015590310744,0.923560150637189,0.880423469846409,-0.792091179305539,1.06976314656504,-0.710956782848039,1.28673278887258,-1.589899564281,-0.83018876598816,-1.02824675888503,-0.809106804760324,-0.152310558647075
"GSM414946.cel.gz",-0.466015277627607,1.30185796445978,0.904863976894679,1.14339171667933,0.996703696463249,0.89709716159889,1.55206191973122,1.00266573956627,1.1416361193772,1.99386772683033,1.02740103062765,0.766624126423937,0.391218875740902,1.08807511303595,0.543990297680269,0.649647339168305,1.39414079763943,0.534308175516366,0.525849171484667,1.33111815637368,0.557204761184953,0.474834192097838,0.589708224011063,1.03525464588259,0.470958310934625,-0.240829029882054,0.533503257402198,0.328663776317541,2.78639290271184,0.467967112613187,-0.179235362918
"GSM414947.cel.gz",0.476995255196787,-1.04918212559931,-1.69727965379225,-1.22259492577775,-1.17743502975817,-0.468091578271568,-0.638061902039037,-0.143861509867709,-0.757699433247023,-0.607996112225802,-0.31845779687953,-1.18983281931597,-0.0500307164675982,-0.74422998661993,-0.312997088615767,-0.996140581590515,-0.849019971184521,-1.01625927125866,-1.20902697504445,-0.570075404187351,-1.26712753613111,-1.14897701638856,-1.20395183591107,-1.32740634647388,-0.695807157977339,-0.920528111742095,-1.14193874258846,-1.0839640608244,-1.73361229500019,-0.589062361457323,-1.29641552322444
"GSM414949.cel.gz",0.500320005024379,0.451292631724952,0.263057528771924,0.612227751513732,0.247990589746694,0.613906441183346,0.819836199647782,-0.0985557698646786,0.435910557788401,-0.150042481757452,0.524795810263134,1.27996823489348,0.0195376395940266,-0.059072385139722,0.0349759550650181,0.871582195242165,0.29515481577669,0.66803806852135,0.594174455638011,-0.430043956047831,0.741827031904128,0.711174691226847,0.0970731170802329,0.218773132606161,0.678171591022977,-0.589134038474688,-0.666685864674052,1.34633432485354,-0.0230111359297797,0.0520892938539425,1.56274067953388
"GSM414950.cel.gz",0.845621173268084,0.61916306875734,0.66224948568514,0.389138599443679,0.161670240285074,0.314108070603587,0.67559272821145,0.0229294499803106,0.469179249415818,0.71838763492849,0.62364531738315,0.885825892182841,0.686721031181343,0.317310163193174,0.424890070808605,0.767923644499901,0.453491109883706,0.675004434471901,0.702975002916527,0.179102943872646,0.706085708710473,0.710153618218791,-0.21650117247914,0.654666361148832,0.677843406265391,0.23034214774667,0.329746714410471,0.430658425570678,0.429692335966581,-0.103245570784868,1.62117597136406
"GSM414952.cel.gz",1.26122860106962,-0.415555791988959,0.0674707372741395,-0.0208083430376257,-0.231185877017287,-0.14478401235936,0.786417527754085,-0.0454889741234534,0.594143518787838,0.174503606512308,0.804563185903526,0.308861893808314,0.530477496082557,-0.57875358833519,0.496951168294241,0.491441458101815,0.53735966842905,0.246688125260873,0.491682247886826,0.374383619436523,0.258869242165262,0.242337929664543,-0.177315170792083,-0.224253582561752,0.491264621952635,-0.416951585159212,0.488665671758092,0.111919087801561,-0.883964778204726,0.216016682125442,-0.174435303085823
"GSM414953.cel.gz",1.48882429106345,-0.555400830760771,-0.499949604700807,-0.151778839393669,-0.956828883987817,-0.977612486225843,-0.247855208558535,-1.82528712514577,0.311299572733934,-1.03440534204098,-0.2479294952795,0.213786621350086,-0.674584914868788,-0.883761768098553,-0.625258352241405,-0.0316932515073649,-0.407880004697876,0.16051977830942,0.211372443393872,-0.486544806239699,0.163625239695472,0.160033785106188,-0.513872270382244,-0.838031185602273,0.626943713571247,-1.06472806878259,-1.08860046529552,0.190144792440657,-0.93218445670197,-0.917540081581405,-1.16894537321737
"GSM414954.cel.gz",0.740613176712703,0.812088655860604,1.62916827491525,0.79451424169512,0.980287771163086,0.387553668896362,0.906194604996967,0.36454893022252,0.909017245206491,0.881184238808341,0.31058753028946,0.517073547004879,-0.659711624191128,0.0990854167112466,0.741454386487977,0.771178045335638,0.796622492272707,0.673245423082053,0.750716223838488,1.10075602037896,0.700334598641709,0.690840558611973,0.546267785449529,1.14052269914952,0.479758187087034,-0.308501140450507,1.4743480823737,1.0094750410567,0.906752391810022,-0.621842170358257,1.18995976531842
"GSM414955.cel.gz",1.30935619795821,-0.265701006336353,0.176788093097412,0.198375259220908,0.149507159704861,0.126251060547467,0.158137539344209,0.0532774252880183,0.462479394672786,0.133782149762957,0.0614691473927772,0.100993287393969,-0.800708831391281,-0.218039410470167,-0.172045787330075,0.565104693005087,0.29671336358296,0.285827064618489,0.296899979156573,0.232506644491851,0.311171246920886,0.218259336375777,-0.0210884889640556,0.0117131744235754,0.425205196553947,-0.258915143276894,0.361574328306429,0.304421970738733,-0.333399026150913,-1.07438959168236,0.106289463333669
"GSM414956.cel.gz",0.227879064672327,0.976847065251481,1.49369921091193,0.646770392613525,0.804537786811304,-0.119262196449148,0.422959092927644,0.246593786339572,1.0519612714588,0.888953088614043,0.0671439099791019,1.37475360345782,0.514046570045888,-0.10487879511599,1.32846858823993,1.12908461117645,0.260224751535235,0.881523322831327,1.08301173034799,0.849220999075905,0.91726566057474,0.916176903339338,-0.376967486391959,0.991114242540597,1.10211673923863,-0.788018458743484,0.405115597570328,1.32171245050955,0.519035852584358,-1.02763864191108,1.23651210068124
"GSM414957.cel.gz",0.706041584072122,-0.0308934393815982,-0.65432313904638,-0.374136337246782,-1.57275018505461,-0.318954574074898,-1.05039989685056,-0.330079482710109,-0.78284776341502,-1.25739625958011,-0.608788541096279,-1.02293707643778,-1.44037039071985,-1.01497131291941,-0.301925654011642,-0.906644342384303,-0.824234468912733,-0.679703269153424,-0.790909420066193,-1.17241600560754,-0.609062826347641,-0.734089167078436,-1.56429425903077,-0.588679716188019,-0.693600202013176,-1.6702730914257,-1.58405785395549,-1.31265657875857,-1.37399056047449,-0.721360630380481,-0.361013399492762
"GSM414958.cel.gz",-0.387439093237558,0.398325154008275,0.701590775974485,0.927323060751784,0.505670749461686,0.247164019534475,1.84992073204042,0.209152792454379,1.06566035122268,1.60293182680858,1.24282202196374,0.883166532991512,0.968976157290873,1.87936640151726,-0.0195815849530212,0.62735442943,1.07203013951605,0.658273230602707,0.827429783839774,1.13879469283813,0.709875997645755,0.657271526730299,0.616033897071199,0.685862820737735,0.304700643285891,-0.744235838129214,0.877556688701089,-0.210082357149134,0.569426643031054,1.72983216558259,-0.809611443509789
"GSM414959.cel.gz",0.17870777976123,1.71460441968345,1.29868407517897,0.661877115281187,-0.0914807384430063,0.537358102574879,1.65823753707964,1.02753671641161,0.236068335266962,0.673851543836283,0.832597506367823,-0.0730030026981968,1.05562778309993,-0.832862233916668,2.16996658239866,0.217368650899961,0.693581045289057,0.253510049746573,0.115143900042789,1.09108188004705,0.23531038721024,0.232106924410404,0.191688832537567,1.18892330241192,0.141299269881057,0.0151681653909401,1.37234359342381,0.0900931190480262,-0.948716044954272,1.00953143817525,1.25274543270833
"GSM414960.cel.gz",-0.250756323674389,0.982270697650146,0.193965272082915,0.440995249432686,-0.241689025359138,0.425873522283748,1.16477370128816,0.984745826640695,0.313543597624536,0.777766765711922,0.931518793952315,0.954012192814081,1.03934762388,0.462218135181193,0.695275086340171,0.0834159299492751,0.402102825481598,0.395357076134715,0.146235132695687,1.07715418633102,0.460754173023244,0.398641114517594,0.36518225076523,0.274584123708016,-0.0643135149026458,-0.335761352313917,1.15042944259015,-0.398876949943681,-0.256615474741082,-0.216091754498327,0.457221627252474
"GSM414961.cel.gz",0.140616584535528,0.471755945539346,0.815092503208959,0.691030451383991,0.0660959144087152,0.440660596211657,1.42006267644168,-0.246553117924453,0.134414752698279,0.120349605650215,0.986774770638261,0.86053611057314,0.886217434215996,0.0597356704502362,0.303936855983607,0.894911966523252,0.750414578277049,0.647047710741876,0.709303921720704,0.172478250254693,0.730251235210186,0.725930160544922,-0.00544349409047718,0.437623810265335,0.588284533916147,-0.901934193760282,-0.268676274187495,0.858554600972973,-0.54741091755137,0.145107912728747,0.934210695906591
"GSM414963.cel.gz",0.597896932033504,-0.443249379794009,-1.03728991147602,-0.198312126411022,-1.1538698749547,0.0364331635186901,-1.1175946419216,-0.752041603426216,-0.113141577807296,-0.839768975722741,-0.865573923745754,-0.0658182892129585,-1.42818368583277,-1.25415500726958,-0.996252347601041,0.482197385587611,-0.0508091988551008,0.257765731728158,0.116601064521587,-0.787689670737908,0.287828413023048,0.247479364437297,-0.673575894708896,-0.96231628381151,0.592692159821395,-0.488866295829587,-1.39601462354259,-0.241775038924323,-0.55647600059795,-0.966556708053386,0.35600807275002
"GSM414964.cel.gz",0.255496108974419,0.289829199281409,0.688478702721267,0.526898992813434,1.19316483613589,0.728099403594013,1.16620328928401,0.35555345136015,0.613718684681936,0.751972785590059,0.766089613258621,0.488113085714803,0.980565009764718,0.721544184608284,-0.0204806195201303,0.64412901507363,0.741111919129346,0.684646072770088,0.836704813208614,0.635466491284184,0.713610712635188,0.702676774140467,0.255924375823275,0.491741059365446,0.355814964064791,0.107453858651062,0.780788556110154,0.65489906107715,-0.0250745255491151,0.382229989420553,1.26286233331853
"GSM414965.cel.gz",0.858970372173495,0.85380591373658,0.909774132449122,0.383143951368775,1.06156644296206,0.586583006428987,1.93299389222458,0.643036142185051,1.52621002331683,0.878713363040894,1.0008087629831,1.23777770892285,0.929689114686844,1.00642918469278,-0.138654007392089,0.730682459899578,1.29127182386187,0.807386388341843,0.788753205461289,1.40848528399975,0.859584238554402,0.822526195491207,0.358091507506067,0.889484824473347,0.709288594999126,-0.690709457823742,1.76566313825588,1.04546082860285,0.504405157753905,0.883354007125868,-0.214326588983516
"GSM414967.cel.gz",-0.986967924361908,1.02777612745023,2.13365210679183,1.05908609649937,0.829248136758868,1.08712976722628,0.34890839259184,0.920807879617944,0.308458334223438,1.04974486664317,-0.354603376873967,0.203959311167945,-1.02955528143177,1.14218459076648,0.217809384196237,0.22562322712651,0.710122660785963,0.299776576653552,-0.092589593873185,0.219287798115189,0.332040524180963,0.300927754385421,1.74619003236051,1.84669749644889,-0.117848339192924,1.2394387753027,0.0796173427904304,-0.866714566604724,3.00083768370091,-0.891659448867853,-0.794266870859191
"GSM414968.cel.gz",0.0487929343932947,0.392136338956336,0.796116279664242,-0.0196108305422625,-0.196395738255755,-0.157190428695931,0.0478260552629545,-0.282315556049677,0.223486093274184,0.584668206972233,0.905155514378249,0.50055163719646,0.608534642398535,-0.00583672764552752,1.68550062514545,0.575901553209753,-0.290617588720674,0.318499662426917,0.449030092421566,0.240276547973746,0.335865077640006,0.317593267396018,-0.0267820107859064,0.57024167246978,0.648568808029271,0.355596458177095,-0.885624553471283,0.219534059004064,-0.846750941861358,0.05926732692894,0.988840708217503
"GSM414969.cel.gz",-0.65298858533039,0.496756948087064,0.450164497518794,-0.0617104854492489,0.215465556854993,0.442877888955821,0.176485415071919,0.523527353769296,0.118298480852586,0.359968717014649,1.05764371833202,-0.137508421566766,0.980918805510956,1.28200412861055,1.10104484646195,0.40875397644419,0.789381882907965,0.125197432214089,0.172395797041076,0.68466534118679,0.0942390964101484,0.117112748372217,-0.240355198478392,0.399110114942994,0.186955936914882,-0.505372913259947,0.523588664291267,-0.504977892703836,-0.459208109291251,0.10616302212921,-0.265166801232582
"GSM414970.cel.gz",-0.230074939957134,-0.0572650449232643,-1.03997358171941,0.569992990588549,-0.611286693946272,0.0767505826683086,-1.1346664847335,-0.0265281422003184,-0.0552489268726022,-0.905983365239177,-0.0114149402377126,-0.310410598542906,-1.10109143011231,-0.840865525398834,-0.194124050683148,0.192502304439282,0.045838956733555,0.0822463048921925,0.232375405498618,-0.932823568615378,0.0448632706870705,0.112047870940038,-0.650334261029873,-1.04366851523817,0.347569868971081,-0.189548865905546,-1.63945753471155,0.0150935554986138,-0.780045334226421,-0.521752005906788,0.460778673039252
"GSM414971.cel.gz",-1.16571177910776,0.882572995884349,0.439073867607294,0.793600640969283,0.342770562011356,0.63067524938057,1.497983300109,-0.155528240161364,0.59158449392652,0.935778071503941,1.1738890000683,1.5717802517948,0.509240269443233,1.04428604605796,-0.904964867255726,1.17483822420423,0.420987055262277,0.885479906104832,0.916768931257278,0.582371714477684,1.02927725652759,0.894602043031605,1.1958235422547,0.524006693172032,0.923907573415071,-0.411102529692868,1.42556565803602,1.28535777088804,0.0201612529338303,2.14058979128219,0.708659067012288
"GSM414972.cel.gz",1.4185992408383,-0.570483423999525,-1.87334391046055,-1.87944577375939,-1.45680262412968,-1.0993950835111,-0.896027552278023,-1.09881322695141,-2.28649704387031,-1.93106876283679,-1.42596330280114,-0.776909018775322,-1.30841308799227,-1.18917277709846,-0.88807992406634,-1.46904699033831,-1.45748931717309,-1.84233324001989,-1.94416433088467,-1.6840451861083,-1.579259640739,-1.98161565578468,-2.26580541424717,-1.40077728047784,-2.03995911535023,-2.60370959420382,-1.63621339341402,-1.06522740369727,-1.55277691192845,-0.655597337567653,-1.32430428979413
"GSM414973.cel.gz",-0.560788715828503,1.82999435930353,1.60719861219662,1.11524786669206,1.13423644511046,0.766995432425088,1.42430141546029,0.537425403244024,0.556843653454251,1.08863345171362,1.37375407751005,0.350784330808547,1.06009082297954,1.45551588195305,0.518331441112544,0.646971924414439,1.37118829760483,0.417897852648564,0.431939885970102,1.40333980337036,0.40786019765677,0.461678155832147,0.947220202545588,1.54306714312752,0.393515041973433,-0.568658695155256,1.44519526523967,0.530131724287725,0.729510391311195,1.85242359029136,1.72152856613779
"GSM414975.cel.gz",1.02182147921641,-1.10290523087333,-1.63182727061283,-1.16549818429491,-1.87933491578722,-0.938222564304924,-0.917012901239014,-0.33527230125804,-1.93868105826386,-1.99773629203678,-1.87541592612095,-1.40236787769878,-1.19039616917957,-1.37639572089055,-1.5788220262101,-1.53103149280412,-1.41970089358584,-2.03242400798718,-1.9681954111855,-1.53275025509602,-2.02491153357079,-2.07504467515674,-2.08817538994217,-1.5940648769806,-1.59995041937296,-1.89064507568557,-1.57650929485245,-1.50746552861372,-0.861691476735667,-0.640858654629991,-1.30717674131255
"GSM811004_14000A.CEL.gz",-0.882976376430327,0.892083548882581,-0.109482494747386,-0.629448072600966,0.48138747135411,0.577087307276305,0.517526888049332,0.553720543576391,0.355846681831011,-0.389254540402059,0.492544610441861,0.418604670818648,0.592198049733547,0.677779045537565,1.62861234621666,-0.310492479917413,0.853582827942057,0.190326342571276,-0.51106748289705,1.1965845762478,-0.0882040163233353,-0.0511769016066405,-0.0551544789388545,-0.0874991735846667,-0.555422646425444,0.479328936629683,2.23215330093712,0.120430232080968,1.75232754817593,1.68538070766041,-0.434641138189292
"GSM811006_15T.CEL.gz",-2.68201820729001,0.658902807778711,0.598988464749757,1.50384094266503,1.03230434228086,1.10857229472862,1.21139828800588,1.25182928173187,0.102934760069616,1.21240247421654,0.977314502402637,-0.767746911872217,1.27305849198873,0.895651683192048,2.86501019815821,-1.08609905258671,0.916103288816413,-0.253780636820708,-0.719627696369598,1.60652400185321,-0.397372362347712,-0.366993482731245,1.40315982248904,0.66367584194419,-1.47819578765853,1.89548325275794,1.55013258613169,-1.10530207239064,1.9045273440304,0.928070658388999,-1.14558076805511
"GSM811007_32T.CEL.gz",-0.190836843594324,0.13271340774164,-1.04795786382961,1.76218844768366,-0.61765216309218,-0.653376219184485,-0.32427847814071,0.489459441051818,-1.62822045082226,1.18068233745679,0.225820148784241,-0.636641059248717,0.510174424164005,-0.754468529618393,0.465408790243353,-1.47220061575275,0.237968939483198,-0.494752273654749,-0.371934430042729,1.00131653152049,-0.716815397452963,-0.669997074325423,-0.566112110003943,-0.755997596555889,-0.832083073832608,0.097185749516312,-0.301490992162259,-1.19472590604193,1.05745852047619,0.0148671388249097,-1.56326774639197
"GSM811008_33196A.CEL.gz",-0.936445650626207,1.01390291599377,0.193575234400675,1.28252835254678,1.30438516734749,1.07674670658315,1.10335945429407,0.306035379225767,0.931628726480675,1.87820360021865,0.976550691414359,1.444686584167,0.655027196888564,1.6438867632999,0.0998431979893974,0.849448581441262,1.55688618992199,0.996687084830628,1.29635120111546,1.13433235297227,0.941358308850907,0.980149221994474,1.30624507929622,0.502833088557116,0.860908506583023,1.32009838539612,0.94493672707822,1.28508169126683,1.14470941754334,1.15540396197471,-0.279159279513268
"GSM811009_34831A.CEL.gz",-2.96830628766199,0.468917228876935,-0.242539451823666,0.342024471774379,0.488127055681791,0.927745770406917,1.30469309082656,0.38705601590855,0.489203018457779,1.53544310966217,0.795895379412106,1.62145357690069,1.22700278818767,0.173927782636678,0.409786443148761,0.959434174467454,0.827799358982284,0.874020213115366,0.917874162563915,1.40236448864744,0.860866090152103,0.848983075006261,0.792283188349999,-0.0529533810393841,0.874983237397369,1.08362830549658,1.38926118522097,1.08139937592639,0.713160210107087,0.892886123200309,-0.483983934539304
"GSM811010_17T.CEL.gz",-0.141079020593213,0.477953856440846,-0.793706322171554,0.945900643392699,0.801786576342738,1.04709004811719,0.939249093201156,-0.375200372730227,0.594210867748523,1.27098006918008,1.17226768103749,0.87601778760519,0.990324423281159,0.709181767068135,1.67948592660134,0.839263645499205,1.01092950613335,0.839803376297934,1.06392508488821,1.07489686736408,0.751201092894565,0.830319129421096,0.65517208354657,-0.210187213533298,0.868176201279606,1.0461634550509,1.38637009990942,1.29575916674408,0.972686284050392,1.9824789560854,-0.20357831949097
"GSM811011_30T.CEL.gz",1.88729855167103,1.71639864776672,1.17738464519432,1.18620621332183,0.704028574063736,0.67780247789809,1.13330086811363,0.208712273068929,0.762894997882092,1.21020064784902,1.05229218977598,1.02070771381658,1.12006725380836,1.28222469339805,0.491772604560248,0.83923317455974,0.946714632219043,0.848754203353807,1.22252548889612,1.0437622781298,0.800706746913575,0.844702373111756,1.12099742177169,1.0847487019511,0.734411858856292,1.38260140076469,0.834467455872089,0.734946570537123,2.26115880348675,1.3217590898991,-0.925171525258709
"GSM811012_33742A.CEL.gz",-1.01790350329104,1.03267677225322,-0.214501806787354,1.35479165063671,1.09927817188312,0.600695007319171,0.729178681534204,-0.684893375347675,0.938294431755402,1.25234365322249,1.09335623001326,0.596396520791417,1.37809228431777,2.62073642234747,1.38872159472013,0.122530474109967,1.50150654029192,0.68797553956405,0.669767424184224,0.993947040958226,0.5640570446261,0.62587597986307,0.975443736493958,0.308317514664306,0.596833623905489,1.07026140136114,0.721665863583542,0.691167824651352,0.658167424263385,-0.116474884996039,-0.331278761280787
"GSM811015_14T.CEL.gz",-1.85803737248529,1.58242022213403,0.453431745295966,0.471807543852044,0.976806754635814,0.634875715620677,1.45910212390489,0.654109900342666,0.340430147036037,1.05582865831882,0.773916689325964,1.52130953929491,1.33838300789622,1.74193723693078,0.999477406602517,0.757121367239331,1.08041169626168,0.862219368514864,0.854213013272558,1.55942270537987,0.81945387787795,0.833999141393407,1.10212076552005,0.892745625735111,0.590270600626468,2.02262200749034,1.75746964876276,1.50462077120742,2.53114632890703,1.23305622490365,0.174655043206908
"GSM811016_25T.CEL.gz",-1.24015344304277,1.28999193580866,0.283027976387125,1.89538071728307,1.08236654743856,1.00818696455067,1.56909760433022,0.172000954059979,0.971217734749493,1.62173278578152,1.35850232070118,1.70000099354666,1.20995376845112,0.480284912160974,0.15118079593974,1.30699781256632,1.26235646128843,1.06535373667627,1.49422360562462,1.05989509541459,1.16120334439569,1.13344568957707,1.2839944602402,0.654533378402698,1.39884482432386,0.110187409574751,2.20520460135752,1.64739402354145,1.28276302594994,1.7060412684067,0.098324537262382
"GSM811017_33541A.CEL.gz",-0.357720174337327,0.665599194990309,-0.451376388956437,0.706833692439608,0.775471325672244,-0.158821910752868,0.632443829860555,-0.717032334199931,-0.802936288268699,0.322850556659896,1.13472937475184,-0.898033907908947,1.13456850845363,0.950540814732275,0.766576515280414,-0.504409458382586,0.624343060812138,0.298803795568509,0.22512795550049,0.765399842507913,0.149494900290227,0.216818758628729,1.06683558390606,-0.765783123812754,0.295482300041696,0.0921686846379715,1.27139822303793,-0.818640608472869,-0.939792545920078,2.60135183098975,-1.24412465924429
"GSM811018_22T.CEL.gz",-0.227655746434782,1.18728935630099,-0.303532131583403,0.995693448426556,1.13915578470535,0.768042118828316,0.419672912692909,-0.354973965062452,0.718112284188289,1.32136748822757,0.872485263811896,1.10345207525338,1.01677048064651,0.334417559283545,0.222565368834702,0.893991610764068,0.860609458894164,0.892208965472638,0.998243075089025,0.921097401576752,0.86682853320519,0.865905964562772,0.262948116579991,0.114977504859558,1.09135531871094,1.01503046621974,1.32487580499001,1.05155757851071,0.773838534259477,0.865487151011518,-0.213441548315251
